Date,Country,City,Specie,count,min,max,median,variance
30-01-2021,BRAZIL,São José dos Campos,pm25,24,13,78,50,1745.43
24-06-2021,BRAZIL,São José dos Campos,no2,63,0.5,33,9.6,569.57
26-07-2021,BRAZIL,São José dos Campos,no2,62,3.2,41.6,16,1151.41
15-09-2021,BRAZIL,São José dos Campos,no2,68,1.9,22.4,6.4,320.85
17-09-2021,BRAZIL,São José dos Campos,no2,53,0.5,10.6,3.2,51.44
01-12-2021,BRAZIL,São José dos Campos,no2,45,2.3,20.2,7.8,166.72
06-03-2021,BRAZIL,São José dos Campos,no2,68,1,10.6,4.2,65.31
18-06-2021,BRAZIL,São José dos Campos,no2,64,1,15.6,8.3,150.48
17-06-2021,BRAZIL,São José dos Campos,no2,44,0.5,16.5,6.4,168
14-07-2021,BRAZIL,São José dos Campos,no2,63,1.4,33.9,14.7,854.4
03-08-2021,BRAZIL,São José dos Campos,no2,32,1,25.6,6.4,423.3
26-08-2021,BRAZIL,São José dos Campos,no2,39,4.2,43,13.3,997.52
27-08-2021,BRAZIL,São José dos Campos,no2,54,1.4,20.2,3.7,240.83
27-09-2021,BRAZIL,São José dos Campos,no2,22,2.3,24.7,8.3,669.58
30-09-2021,BRAZIL,São José dos Campos,no2,23,0.5,24.7,2.8,295.66
04-05-2021,BRAZIL,São José dos Campos,no2,68,1.9,41.6,7.8,848.55
05-02-2021,BRAZIL,São José dos Campos,no2,24,3.7,13.3,6.9,102.14
07-02-2021,BRAZIL,São José dos Campos,no2,22,1.9,6.9,3.7,25.32
23-03-2021,BRAZIL,São José dos Campos,no2,64,0.5,17,5.1,241.37
29-05-2021,BRAZIL,São José dos Campos,no2,61,1.4,26.6,7.4,487.8
26-06-2021,BRAZIL,São José dos Campos,no2,55,0.5,35.2,11.9,654.37
03-07-2021,BRAZIL,São José dos Campos,no2,68,2.8,30.7,11,456.9
14-11-2021,BRAZIL,São José dos Campos,no2,22,1.4,6,2.8,19.25
03-02-2021,BRAZIL,São José dos Campos,no2,45,1.4,16,8.3,159.65
11-01-2021,BRAZIL,São José dos Campos,no2,45,3.2,15.6,6.4,94.61
06-04-2021,BRAZIL,São José dos Campos,no2,67,1.4,15.6,6.9,103.82
20-05-2021,BRAZIL,São José dos Campos,no2,68,0.5,35.7,13.8,460.73
11-08-2021,BRAZIL,São José dos Campos,no2,55,2.3,36.2,6.4,773.55
03-09-2021,BRAZIL,São José dos Campos,no2,55,2.8,43,10.6,945.82
01-01-2021,BRAZIL,São José dos Campos,no2,45,0.5,13.8,6,124.89
29-07-2021,BRAZIL,São José dos Campos,no2,59,0.5,20.2,7.4,178.75
20-08-2021,BRAZIL,São José dos Campos,no2,47,3.2,54.7,15.1,2189.64
12-11-2021,BRAZIL,São José dos Campos,no2,22,1.4,6,2.8,23.07
29-11-2021,BRAZIL,São José dos Campos,no2,45,1.9,14.7,6.4,117.37
07-12-2021,BRAZIL,São José dos Campos,no2,25,1,10.1,3.2,65.86
17-04-2021,BRAZIL,São José dos Campos,no2,67,1.9,15.6,5.5,113.46
04-09-2021,BRAZIL,São José dos Campos,no2,58,0.5,43,6.4,930.36
06-11-2021,BRAZIL,São José dos Campos,no2,19,1.9,7.8,4.2,45.97
23-01-2021,BRAZIL,São José dos Campos,no2,63,1.9,11.5,5.1,50.57
29-04-2021,BRAZIL,São José dos Campos,no2,68,1,18.3,3.2,142.51
05-05-2021,BRAZIL,São José dos Campos,no2,65,1.9,34.8,9.6,654.71
16-05-2021,BRAZIL,São José dos Campos,no2,68,1.4,13.8,6,95.87
07-06-2021,BRAZIL,São José dos Campos,no2,68,0.5,19.2,8.3,221.69
16-06-2021,BRAZIL,São José dos Campos,no2,41,1,18.3,5.5,201.09
19-06-2021,BRAZIL,São José dos Campos,no2,65,2.8,22.9,8.3,171.3
15-07-2021,BRAZIL,São José dos Campos,no2,64,2.3,46.7,17.4,1358.18
17-02-2021,BRAZIL,São José dos Campos,no2,68,1.9,13.8,6.4,59.1
30-07-2021,BRAZIL,São José dos Campos,no2,67,1.4,21.1,7.8,272.18
15-11-2021,BRAZIL,São José dos Campos,no2,19,1.4,8.3,4.2,37.31
27-11-2021,BRAZIL,São José dos Campos,no2,41,1.9,22.9,5.1,286.66
11-04-2021,BRAZIL,São José dos Campos,no2,68,1,27.9,4.6,404.58
19-07-2021,BRAZIL,São José dos Campos,no2,47,2.8,43.5,9.6,705.8
22-08-2021,BRAZIL,São José dos Campos,no2,45,1.4,33.9,16.5,1028.7
25-02-2021,BRAZIL,São José dos Campos,no2,68,4.6,18.3,9.2,111.91
13-03-2021,BRAZIL,São José dos Campos,no2,67,1,11,4.6,51.32
30-04-2021,BRAZIL,São José dos Campos,no2,65,0.5,10.6,3.2,45.87
20-06-2021,BRAZIL,São José dos Campos,no2,65,0.5,15.1,6.4,114.66
10-07-2021,BRAZIL,São José dos Campos,no2,59,3.2,39.8,11.5,512.18
27-07-2021,BRAZIL,São José dos Campos,no2,53,2.3,34.8,14.7,1062.95
30-10-2021,BRAZIL,São José dos Campos,no2,22,1.9,5.1,2.8,6.92
10-01-2021,BRAZIL,São José dos Campos,no2,45,1.9,9.2,4.2,38.47
14-02-2021,BRAZIL,São José dos Campos,no2,61,0.5,14.7,3.2,108.05
20-02-2021,BRAZIL,São José dos Campos,no2,66,1,14.7,3.2,98.73
19-03-2021,BRAZIL,São José dos Campos,no2,63,1.9,25.6,6.9,187.73
01-09-2021,BRAZIL,São José dos Campos,no2,52,1.4,19.7,6,173.13
24-09-2021,BRAZIL,São José dos Campos,no2,32,1,14.2,6,191.18
18-11-2021,BRAZIL,São José dos Campos,no2,22,4.2,20.2,9.6,234.49
20-01-2021,BRAZIL,São José dos Campos,no2,66,1,14.7,4.6,125.41
15-04-2021,BRAZIL,São José dos Campos,no2,68,1,11.5,4.6,70.15
26-05-2021,BRAZIL,São José dos Campos,no2,68,1,47.1,17.4,1012.76
02-06-2021,BRAZIL,São José dos Campos,no2,68,1.4,39.4,7.8,837.18
12-02-2021,BRAZIL,São José dos Campos,no2,58,1.9,18.8,9.6,161.11
16-03-2021,BRAZIL,São José dos Campos,no2,66,1.9,16,7.4,135.46
12-06-2021,BRAZIL,São José dos Campos,no2,42,0.5,18.8,7.4,210.37
16-02-2021,BRAZIL,São José dos Campos,no2,68,1,13.3,5.1,124.78
25-07-2021,BRAZIL,São José dos Campos,no2,57,2.8,43,13.3,1414.36
24-11-2021,BRAZIL,São José dos Campos,no2,22,1.4,14.7,2.3,147.55
24-07-2021,BRAZIL,São José dos Campos,no2,58,4.2,62.7,16.5,1521.44
08-09-2021,BRAZIL,São José dos Campos,no2,68,1.9,34.8,7.4,717.54
09-11-2021,BRAZIL,São José dos Campos,no2,21,1.4,5.5,3.2,11.54
30-05-2021,BRAZIL,São José dos Campos,no2,68,0.5,24.7,7.4,257.9
28-02-2021,BRAZIL,São José dos Campos,no2,56,1.4,12.4,3.7,49.94
05-12-2021,BRAZIL,São José dos Campos,no2,37,1.4,5.5,3.2,11.13
15-02-2021,BRAZIL,São José dos Campos,no2,68,1,13.8,4.6,97.56
25-01-2021,BRAZIL,São José dos Campos,no2,65,0.5,12.4,5.1,84.46
22-03-2021,BRAZIL,São José dos Campos,no2,68,1.4,17,4.6,131.61
02-04-2021,BRAZIL,São José dos Campos,no2,66,0.5,8.3,2.8,29.54
21-04-2021,BRAZIL,São José dos Campos,no2,43,0.5,9.2,4.2,48.08
04-06-2021,BRAZIL,São José dos Campos,no2,65,0.5,28.8,10.1,381.48
08-06-2021,BRAZIL,São José dos Campos,no2,66,0.5,19.7,7.8,213.85
02-11-2021,BRAZIL,São José dos Campos,no2,22,0.5,4.6,1.9,8.83
12-01-2021,BRAZIL,São José dos Campos,no2,45,3.7,17.9,7.4,98.76
26-11-2021,BRAZIL,São José dos Campos,no2,45,2.8,24.7,11,353.83
02-05-2021,BRAZIL,São José dos Campos,no2,67,1,15.1,4.2,82.83
06-05-2021,BRAZIL,São José dos Campos,no2,59,1.4,50.9,8.7,1254.56
31-07-2021,BRAZIL,São José dos Campos,no2,66,0.5,19.2,5.1,209.35
14-03-2021,BRAZIL,São José dos Campos,no2,68,1.4,8.7,3.7,32.73
25-05-2021,BRAZIL,São José dos Campos,no2,68,0.5,59.5,15.1,1989.18
28-06-2021,BRAZIL,São José dos Campos,no2,63,0.5,25.6,12.4,375.27
28-04-2021,BRAZIL,São José dos Campos,no2,68,1,13.8,6,104.45
26-02-2021,BRAZIL,São José dos Campos,no2,68,3.7,20.2,11,185.96
01-05-2021,BRAZIL,São José dos Campos,no2,56,1.4,9.6,3.7,33.3
21-05-2021,BRAZIL,São José dos Campos,no2,67,1,39.4,12.8,861.95
22-07-2021,BRAZIL,São José dos Campos,no2,66,3.7,37.5,12.4,510.27
30-08-2021,BRAZIL,São José dos Campos,no2,41,1.4,17,3.7,101.36
21-11-2021,BRAZIL,São José dos Campos,no2,18,1,3.7,1.9,5.4
24-01-2021,BRAZIL,São José dos Campos,no2,68,1,7.4,4.2,24.15
05-04-2021,BRAZIL,São José dos Campos,no2,54,1,11,3.2,92.22
21-09-2021,BRAZIL,São José dos Campos,no2,39,0.5,25.6,5.1,634.68
08-11-2021,BRAZIL,São José dos Campos,no2,22,1,12.8,3.7,116.49
18-01-2021,BRAZIL,São José dos Campos,no2,67,0.5,11.5,4.2,77.12
05-11-2021,BRAZIL,São José dos Campos,no2,22,2.3,10.6,3.7,74.35
17-08-2021,BRAZIL,São José dos Campos,no2,33,3.7,40.7,16,993.62
14-09-2021,BRAZIL,São José dos Campos,no2,68,0.5,48.5,10.6,1316.32
25-09-2021,BRAZIL,São José dos Campos,no2,38,0.5,18.3,6.4,258.55
21-03-2021,BRAZIL,São José dos Campos,no2,67,1,21.1,3.7,141.7
24-04-2021,BRAZIL,São José dos Campos,no2,68,1.9,18.8,6,144.32
21-06-2021,BRAZIL,São José dos Campos,no2,61,1.4,27.5,8.7,254.82
06-08-2021,BRAZIL,São José dos Campos,no2,39,5.1,22,8.7,252.35
03-10-2021,BRAZIL,São José dos Campos,no2,3,7.4,32.5,12.8,1745.43
14-01-2021,BRAZIL,São José dos Campos,no2,67,0.5,21.5,6.9,222.8
29-03-2021,BRAZIL,São José dos Campos,no2,71,1,15.1,5.1,184.22
07-04-2021,BRAZIL,São José dos Campos,no2,67,1.4,11,3.2,45.73
17-01-2021,BRAZIL,São José dos Campos,no2,66,0.5,15.6,2.8,136.39
06-01-2021,BRAZIL,São José dos Campos,no2,67,1,15.1,6.4,148.81
15-01-2021,BRAZIL,São José dos Campos,no2,68,2.8,20.6,8.3,172.26
14-05-2021,BRAZIL,São José dos Campos,no2,68,1,24.7,6,160.26
03-06-2021,BRAZIL,São José dos Campos,no2,66,0.5,23.8,9.2,383.87
21-07-2021,BRAZIL,São José dos Campos,no2,61,3.2,51.4,17,1401.53
29-08-2021,BRAZIL,São José dos Campos,no2,45,0.5,14.2,2.3,97.51
05-01-2021,BRAZIL,São José dos Campos,no2,68,0.5,17.4,6.4,167.49
04-04-2021,BRAZIL,São José dos Campos,no2,64,0.5,10.6,1.9,37.99
16-04-2021,BRAZIL,São José dos Campos,no2,68,1.4,17.4,6.9,141.65
27-04-2021,BRAZIL,São José dos Campos,no2,68,1,15.6,5.5,141.63
14-06-2021,BRAZIL,São José dos Campos,no2,50,0.5,19.2,7.4,165.03
07-07-2021,BRAZIL,São José dos Campos,no2,63,1.9,25.6,6.9,357.97
13-08-2021,BRAZIL,São José dos Campos,no2,59,0.5,17.4,4.6,228.21
05-09-2021,BRAZIL,São José dos Campos,no2,68,1,48,6,1067.27
10-02-2021,BRAZIL,São José dos Campos,no2,45,1.4,13.8,6.4,94.27
16-01-2021,BRAZIL,São José dos Campos,no2,67,1.4,17,5.5,125.81
22-01-2021,BRAZIL,São José dos Campos,no2,50,1,13.8,5.1,105.31
13-05-2021,BRAZIL,São José dos Campos,no2,67,1,12.8,4.6,64.06
28-12-2020,BRAZIL,São José dos Campos,no2,37,4.6,21.5,9.2,178.04
22-04-2021,BRAZIL,São José dos Campos,no2,67,0.5,15.6,3.7,149.24
25-04-2021,BRAZIL,São José dos Campos,no2,68,1.4,16.5,5.5,141.33
17-05-2021,BRAZIL,São José dos Campos,no2,68,0.5,42.5,9.2,1225.75
01-10-2021,BRAZIL,São José dos Campos,no2,22,2.3,20.2,7.8,255.27
13-11-2021,BRAZIL,São José dos Campos,no2,21,1.4,5.5,2.3,15.42
17-03-2021,BRAZIL,São José dos Campos,no2,68,1.4,18.8,7.8,167.4
12-04-2021,BRAZIL,São José dos Campos,no2,67,0.5,24.3,6.4,279.22
26-04-2021,BRAZIL,São José dos Campos,no2,68,1.4,22,4.2,342.66
15-06-2021,BRAZIL,São José dos Campos,no2,40,0.5,40.7,11.5,858.55
30-06-2021,BRAZIL,São José dos Campos,no2,59,1.4,23.4,6.9,270.3
12-08-2021,BRAZIL,São José dos Campos,no2,66,0.5,18.8,5.1,278.84
09-01-2021,BRAZIL,São José dos Campos,no2,45,1.4,11.9,5.1,52.66
18-02-2021,BRAZIL,São José dos Campos,no2,67,1,11.9,4.6,86.34
07-05-2021,BRAZIL,São José dos Campos,no2,67,1.4,11.9,5.5,77.58
30-01-2021,BRAZIL,São José dos Campos,no2,64,1,14.7,5.5,113.82
09-03-2021,BRAZIL,São José dos Campos,no2,61,1,19.2,4.6,149.68
09-05-2021,BRAZIL,São José dos Campos,no2,68,1,13.8,3.2,62.36
19-05-2021,BRAZIL,São José dos Campos,no2,67,1,42.1,6.4,714.83
24-05-2021,BRAZIL,São José dos Campos,no2,61,0.5,37.5,6.4,1032.91
27-06-2021,BRAZIL,São José dos Campos,no2,65,0.5,28.8,8.3,519.94
31-01-2021,BRAZIL,São José dos Campos,no2,60,0.5,11.9,2.8,58.36
12-03-2021,BRAZIL,São José dos Campos,no2,68,1.4,27.9,5.1,298.32
02-09-2021,BRAZIL,São José dos Campos,no2,52,2.8,24.7,7.4,235.76
12-09-2021,BRAZIL,São José dos Campos,no2,68,1.4,16,6,146.06
03-12-2021,BRAZIL,São José dos Campos,no2,45,1.4,6.9,3.2,19.69
06-02-2021,BRAZIL,São José dos Campos,no2,23,2.8,8.7,4.6,24.31
26-03-2021,BRAZIL,São José dos Campos,no2,68,1.4,17.4,5.1,132.9
30-12-2020,BRAZIL,São José dos Campos,no2,45,2.3,19.7,6,191.72
12-07-2021,BRAZIL,São José dos Campos,no2,60,3.2,32,11.5,574.34
13-09-2021,BRAZIL,São José dos Campos,no2,68,2.8,48,11.5,1458.9
06-07-2021,BRAZIL,São José dos Campos,no2,58,2.3,22.4,4.6,181.94
19-04-2021,BRAZIL,São José dos Campos,no2,68,1.4,16.5,5.1,137.63
24-08-2021,BRAZIL,São José dos Campos,no2,56,3.7,54.1,19.7,1912.75
30-03-2021,BRAZIL,São José dos Campos,no2,58,1.9,21.1,5.5,150.19
13-04-2021,BRAZIL,São José dos Campos,no2,66,0.5,12.4,2.8,70.5
25-06-2021,BRAZIL,São José dos Campos,no2,61,0.5,41.6,13.3,816.79
26-09-2021,BRAZIL,São José dos Campos,no2,32,1.4,17.4,6,170.63
16-11-2021,BRAZIL,São José dos Campos,no2,21,4.2,14.2,7.4,105
19-11-2021,BRAZIL,São José dos Campos,no2,22,2.8,13.3,6.4,90.7
08-01-2021,BRAZIL,São José dos Campos,no2,46,1.9,12.4,5.1,49.16
03-05-2021,BRAZIL,São José dos Campos,no2,68,1.9,17.9,6.9,170.3
31-03-2021,BRAZIL,São José dos Campos,no2,68,1.9,14.7,5.1,85.66
04-03-2021,BRAZIL,São José dos Campos,no2,68,1,21.1,6.9,189.99
10-05-2021,BRAZIL,São José dos Campos,no2,67,1,27.9,6.4,258.44
09-06-2021,BRAZIL,São José dos Campos,no2,64,1,28.8,8.7,221.27
04-11-2021,BRAZIL,São José dos Campos,no2,22,1.9,13.8,4.6,97.67
25-11-2021,BRAZIL,São José dos Campos,no2,33,1,31.6,8.3,502.58
02-02-2021,BRAZIL,São José dos Campos,no2,45,1,19.7,6.9,185.75
10-03-2021,BRAZIL,São José dos Campos,no2,63,1,22,4.6,208.77
23-05-2021,BRAZIL,São José dos Campos,no2,66,1,18.8,6.9,187.33
28-08-2021,BRAZIL,São José dos Campos,no2,45,1.4,12.8,4.2,78.18
18-09-2021,BRAZIL,São José dos Campos,no2,45,1.4,10.1,4.6,53.78
13-02-2021,BRAZIL,São José dos Campos,no2,68,1.9,16.5,6,101.82
02-03-2021,BRAZIL,São José dos Campos,no2,68,1,13.3,4.6,82.9
18-05-2021,BRAZIL,São José dos Campos,no2,68,0.5,30.7,7.8,353.99
25-08-2021,BRAZIL,São José dos Campos,no2,64,4.6,47.1,23.8,1113.41
31-12-2020,BRAZIL,São José dos Campos,no2,45,1.4,18.8,8.3,185.14
25-03-2021,BRAZIL,São José dos Campos,no2,68,0.5,14.7,3.7,109.4
02-07-2021,BRAZIL,São José dos Campos,no2,64,2.3,41.6,13.8,874.67
06-12-2021,BRAZIL,São José dos Campos,no2,45,2.3,17.4,5.5,132.34
21-01-2021,BRAZIL,São José dos Campos,no2,65,1,14.2,6,99.27
05-03-2021,BRAZIL,São José dos Campos,no2,68,1.4,17.9,6.4,155.13
28-05-2021,BRAZIL,São José dos Campos,no2,63,0.5,30.7,13.8,571.55
13-06-2021,BRAZIL,São José dos Campos,no2,41,1,13.8,3.2,132.78
15-08-2021,BRAZIL,São José dos Campos,no2,63,1.4,17.4,6.9,152.95
08-02-2021,BRAZIL,São José dos Campos,no2,35,1.4,8.3,4.2,39.56
23-06-2021,BRAZIL,São José dos Campos,no2,43,0.5,16,5.1,188.63
13-07-2021,BRAZIL,São José dos Campos,no2,62,3.2,49.4,14.7,950.67
18-08-2021,BRAZIL,São José dos Campos,no2,66,2.3,32,12.8,686.89
06-09-2021,BRAZIL,São José dos Campos,no2,68,1,31.1,3.7,567.83
20-11-2021,BRAZIL,São José dos Campos,no2,22,1.4,12.4,2.3,95.23
03-04-2021,BRAZIL,São José dos Campos,no2,67,0.5,8.7,2.3,36.56
11-02-2021,BRAZIL,São José dos Campos,no2,46,1.4,14.2,6.9,94.42
23-07-2021,BRAZIL,São José dos Campos,no2,58,2.8,45.3,11.9,976.49
23-09-2021,BRAZIL,São José dos Campos,no2,9,1,13.8,3.2,158.57
28-09-2021,BRAZIL,São José dos Campos,no2,22,4.2,34.8,11.5,641.61
09-02-2021,BRAZIL,São José dos Campos,no2,45,0.5,12.4,4.2,83.02
01-04-2021,BRAZIL,São José dos Campos,no2,68,2.3,11,5.1,46.47
20-04-2021,BRAZIL,São José dos Campos,no2,60,1.4,17.9,6,153.19
12-05-2021,BRAZIL,São José dos Campos,no2,61,1,30.7,11.5,393.43
15-05-2021,BRAZIL,São José dos Campos,no2,68,0.5,18.8,7.8,129.64
10-06-2021,BRAZIL,São José dos Campos,no2,66,1,25.6,10.1,316.75
28-01-2021,BRAZIL,São José dos Campos,no2,60,1,30.7,6.9,399.79
11-06-2021,BRAZIL,São José dos Campos,no2,52,3.2,15.1,6.4,126.86
09-07-2021,BRAZIL,São José dos Campos,no2,58,2.8,19.7,6.4,199.14
08-08-2021,BRAZIL,São José dos Campos,no2,22,2.8,16,8.7,149.16
04-02-2021,BRAZIL,São José dos Campos,no2,46,1,13.8,6,94.1
04-12-2021,BRAZIL,São José dos Campos,no2,42,1,7.4,4.2,28.37
18-03-2021,BRAZIL,São José dos Campos,no2,68,1.9,21.5,8.3,208.63
19-02-2021,BRAZIL,São José dos Campos,no2,68,1.4,19.7,5.5,152.06
27-03-2021,BRAZIL,São José dos Campos,no2,68,1,14.2,5.5,103.2
27-05-2021,BRAZIL,São José dos Campos,no2,68,1,47.6,12.8,1589.68
14-08-2021,BRAZIL,São José dos Campos,no2,66,1,16.5,3.7,90.27
07-01-2021,BRAZIL,São José dos Campos,no2,68,1.9,17.4,6,155.03
28-07-2021,BRAZIL,São José dos Campos,no2,28,1.4,17.4,3.7,257.65
02-08-2021,BRAZIL,São José dos Campos,no2,40,1,23.8,14.7,257.18
10-08-2021,BRAZIL,São José dos Campos,no2,46,3.2,50.4,18.3,1826.64
07-09-2021,BRAZIL,São José dos Campos,no2,65,0.5,6.9,3.2,23.92
01-11-2021,BRAZIL,São José dos Campos,no2,21,2.3,11.5,4.6,60.68
04-07-2021,BRAZIL,São José dos Campos,no2,57,0.5,13.3,3.2,68.05
01-03-2021,BRAZIL,São José dos Campos,no2,68,1,11.5,5.5,72.94
08-05-2021,BRAZIL,São José dos Campos,no2,68,0.5,8.7,3.7,24.86
01-06-2021,BRAZIL,São José dos Campos,no2,68,1,30.7,8.3,381.62
07-11-2021,BRAZIL,São José dos Campos,no2,20,1.4,6.4,1.9,18.18
23-11-2021,BRAZIL,São José dos Campos,no2,21,4.6,25.2,17.9,485.35
21-02-2021,BRAZIL,São José dos Campos,no2,67,0.5,7.4,2.3,35.18
16-09-2021,BRAZIL,São José dos Campos,no2,65,0.5,11,3.2,61.1
13-01-2021,BRAZIL,São José dos Campos,no2,54,2.3,16.5,7.4,128.81
24-03-2021,BRAZIL,São José dos Campos,no2,67,1,14.7,4.2,116.27
22-06-2021,BRAZIL,São José dos Campos,no2,42,1,21.5,7.8,253.33
04-08-2021,BRAZIL,São José dos Campos,no2,38,1.4,17,5.1,217.62
09-08-2021,BRAZIL,São José dos Campos,no2,22,2.8,34.8,14.7,975.43
07-03-2021,BRAZIL,São José dos Campos,no2,66,1.4,8.3,3.2,21.88
26-01-2021,BRAZIL,São José dos Campos,no2,45,3.7,18.3,8.3,131.72
29-01-2021,BRAZIL,São José dos Campos,no2,66,1.4,22,7.8,279.21
23-02-2021,BRAZIL,São José dos Campos,no2,68,1.4,18.8,5.5,158.02
03-03-2021,BRAZIL,São José dos Campos,no2,68,1,21.1,4.2,154.89
11-07-2021,BRAZIL,São José dos Campos,no2,59,2.8,34.8,8.7,539.85
16-07-2021,BRAZIL,São José dos Campos,no2,68,2.3,33.9,6.9,722.76
02-10-2021,BRAZIL,São José dos Campos,no2,22,6.4,28.8,14.7,407.71
19-01-2021,BRAZIL,São José dos Campos,no2,68,1.4,14.2,5.1,83.28
03-11-2021,BRAZIL,São José dos Campos,no2,22,1,5.1,2.3,12.71
11-03-2021,BRAZIL,São José dos Campos,no2,67,1.4,22.9,6,278.39
28-03-2021,BRAZIL,São José dos Campos,no2,65,2.3,11.5,5.1,41.57
01-07-2021,BRAZIL,São José dos Campos,no2,52,1.9,25.2,8.7,327.41
08-07-2021,BRAZIL,São José dos Campos,no2,61,3.2,37.5,9.2,410.6
01-08-2021,BRAZIL,São José dos Campos,no2,61,1,22,7.4,213.18
11-09-2021,BRAZIL,São José dos Campos,no2,68,3.7,24.7,9.6,239.9
17-11-2021,BRAZIL,São José dos Campos,no2,30,0.5,20.6,6.9,320.9
29-12-2020,BRAZIL,São José dos Campos,no2,45,2.3,16.5,8.3,135.67
20-03-2021,BRAZIL,São José dos Campos,no2,68,1,23.8,4.6,185.54
09-09-2021,BRAZIL,São José dos Campos,no2,65,1,24.3,10.6,319.68
22-09-2021,BRAZIL,São José dos Campos,no2,22,0.5,10.1,2.3,55.7
30-11-2021,BRAZIL,São José dos Campos,no2,45,1.4,21.5,8.3,287.42
27-01-2021,BRAZIL,São José dos Campos,no2,45,1.4,22.9,11,378.32
20-07-2021,BRAZIL,São José dos Campos,no2,56,1.9,30.2,6.9,462.39
31-08-2021,BRAZIL,São José dos Campos,no2,44,1.9,10.6,4.6,52.31
10-09-2021,BRAZIL,São José dos Campos,no2,68,2.8,27.9,10.6,356.74
10-11-2021,BRAZIL,São José dos Campos,no2,22,1,6.9,3.2,17.77
01-02-2021,BRAZIL,São José dos Campos,no2,46,1.4,19.7,6.4,186.21
31-05-2021,BRAZIL,São José dos Campos,no2,68,1,17.4,6.9,144.41
29-06-2021,BRAZIL,São José dos Campos,no2,67,1,16.5,6.4,154.08
05-07-2021,BRAZIL,São José dos Campos,no2,46,1.4,17.9,3.7,134.61
18-04-2021,BRAZIL,São José dos Campos,no2,68,1.4,14.7,3.7,69.93
05-08-2021,BRAZIL,São José dos Campos,no2,34,2.8,23.8,8.3,228.3
07-08-2021,BRAZIL,São José dos Campos,no2,23,4.6,17,9.2,101.58
31-10-2021,BRAZIL,São José dos Campos,no2,23,2.3,10.1,3.2,51.76
11-05-2021,BRAZIL,São José dos Campos,no2,66,0.5,31.6,10.1,407.57
27-02-2021,BRAZIL,São José dos Campos,no2,68,2.8,13.3,6.4,75.04
08-03-2021,BRAZIL,São José dos Campos,no2,68,0.5,12.4,4.6,67.31
09-04-2021,BRAZIL,São José dos Campos,no2,68,1.9,14.7,6,116.93
14-04-2021,BRAZIL,São José dos Campos,no2,65,1,10.6,2.8,47.44
22-05-2021,BRAZIL,São José dos Campos,no2,68,0.5,28.4,13.3,410.9
16-08-2021,BRAZIL,São José dos Campos,no2,59,0.5,22,11.5,395.95
02-12-2021,BRAZIL,São José dos Campos,no2,45,1,14.7,5.1,71.41
24-02-2021,BRAZIL,São José dos Campos,no2,65,2.3,23.4,9.2,262.47
04-01-2021,BRAZIL,São José dos Campos,no2,58,1,12.8,4.2,66.78
10-04-2021,BRAZIL,São José dos Campos,no2,68,1,13.8,4.6,102.66
17-07-2021,BRAZIL,São José dos Campos,no2,68,1.4,33.9,8.3,667.65
18-07-2021,BRAZIL,São José dos Campos,no2,62,1.4,30.7,5.1,448.3
21-08-2021,BRAZIL,São José dos Campos,no2,39,4.2,38.4,15.1,948.92
23-08-2021,BRAZIL,São José dos Campos,no2,56,2.8,35.2,17.4,841.27
29-09-2021,BRAZIL,São José dos Campos,no2,22,1.4,34.3,5.5,1013.9
03-01-2021,BRAZIL,São José dos Campos,no2,45,1,4.6,2.3,10.98
22-02-2021,BRAZIL,São José dos Campos,no2,66,1,11.5,3.7,80.43
08-04-2021,BRAZIL,São José dos Campos,no2,67,1.4,13.8,3.7,60.96
05-06-2021,BRAZIL,São José dos Campos,no2,64,0.5,22.9,7.4,276.65
